adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0.0
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-03-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-04-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-05-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-06-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-07-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-08-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-09-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-10-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-11-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2017-12-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2018-01-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2018-03-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2018-04-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,290,Cassava (dry) - Retail,Cassava dry,,,2018-08-15,,1.0,Cassava (dry) - Retail (3.5 KG),,,10.0,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-01-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-02-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-03-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-04-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-05-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-06-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-07-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-08-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-09-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-10-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-11-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2013-12-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-01-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-02-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-03-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-04-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-05-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-06-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-07-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-08-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-09-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-10-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-11-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2014-12-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2015-01-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2015-02-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2015-03-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2015-04-15,,1.0,Cassava - Retail (3.5 KG),,,15.7,,1.0,,,3.5 KG,,
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2015-05-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,15.7,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1431648000.0,2015.0
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2015-06-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,20.0,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1434326400.0,2015.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2015-07-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,18.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1436918400.0,2015.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2015-08-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,18.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1439596800.0,2015.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2015-09-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,17.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1442275200.0,2015.0
2754.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2015-10-15,,0.0,Cassava - Retail (3.5 KG),1384.0,Aweil (Town),23.8,15.0,1.0,1384_68_15_47,47.0,3.5 KG,1444867200.0,2015.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2015-11-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,23.2,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1447545600.0,2015.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2015-12-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,30.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1450137600.0,2015.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-01-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,42.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1452816000.0,2016.0
2754.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-02-15,,0.0,Cassava - Retail (3.5 KG),1384.0,Aweil (Town),50.0,15.0,1.0,1384_68_15_47,47.0,3.5 KG,1455494400.0,2016.0
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-03-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,49.25,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1458000000.0,2016.0
2754.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-04-15,,0.0,Cassava - Retail (3.5 KG),1384.0,Aweil (Town),40.0,15.0,1.0,1384_68_15_47,47.0,3.5 KG,1460678400.0,2016.0
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-05-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,54.7,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1463270400.0,2016.0
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2016-06-15,,1.0,Cassava - Retail (3.5 KG),,,62.47540983606557,,1.0,,,3.5 KG,,
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-07-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,70.0,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1468540800.0,2016.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-08-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,172.3333,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1471219200.0,2016.0
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2016-09-15,,1.0,Cassava - Retail (3.5 KG),,,154.631131147541,,1.0,,,3.5 KG,,
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-10-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,137.5,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1476489600.0,2016.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-11-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,170.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1479168000.0,2016.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2016-12-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,166.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1481760000.0,2016.0
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-01-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,250.0,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1484438400.0,2017.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-02-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,243.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1487116800.0,2017.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-03-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,251.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1489536000.0,2017.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-04-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,226.7,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1492214400.0,2017.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-05-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,250.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1494806400.0,2017.0
2750.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-06-15,,0.0,Cassava - Retail (3.5 KG),1786.0,Torit,285.0,15.0,1.0,1786_68_15_47,47.0,3.5 KG,1497484800.0,2017.0
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-07-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,388.0,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1500076800.0,2017.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-08-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,375.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1502755200.0,2017.0
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2017-09-15,,1.0,Cassava - Retail (3.5 KG),,,311.4754098360656,,1.0,,,3.5 KG,,
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-10-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,250.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1508025600.0,2017.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-11-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,255.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1510704000.0,2017.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2017-12-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,250.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1513296000.0,2017.0
2746.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2018-01-15,,0.0,Cassava - Retail (3.5 KG),1390.0,Rumbek,320.0,15.0,1.0,1390_68_15_47,47.0,3.5 KG,1515974400.0,2018.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2018-03-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,300.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1521072000.0,2018.0
2766.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2018-04-15,,0.0,Cassava - Retail (3.5 KG),1391.0,Jau,313.0,15.0,1.0,1391_68_15_47,47.0,3.5 KG,1523750400.0,2018.0
2748.0,,cereals and tubers,1,68,Cassava - Retail,Cassava,South Sudan,SSP,2018-08-15,,0.0,Cassava - Retail (3.5 KG),1388.0,Konyo Konyo,400.0,15.0,1.0,1388_68_15_47,47.0,3.5 KG,1534291200.0,2018.0
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2013-01-15,,1.0,Groundnuts (shelled) - Retail (KG),,,10.0,,1.0,,,KG,,
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2013-02-15,,1.0,Groundnuts (shelled) - Retail (KG),,,10.0,,1.0,,,KG,,
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2013-03-15,,1.0,Groundnuts (shelled) - Retail (KG),,,10.0,,1.0,,,KG,,
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-04-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,10.0,15.0,1.0,1386_119_15_5,5.0,KG,1365984000.0,2013.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-05-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,10.0,15.0,1.0,1386_119_15_5,5.0,KG,1368576000.0,2013.0
2748.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-06-15,,0.0,Groundnuts (shelled) - Retail (KG),1388.0,Konyo Konyo,12.5,15.0,1.0,1388_119_15_5,5.0,KG,1371254400.0,2013.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-07-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),9.7,15.0,1.0,1384_119_15_5,5.0,KG,1373846400.0,2013.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-08-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,9.5,15.0,1.0,1386_119_15_5,5.0,KG,1376524800.0,2013.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-09-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,10.0,15.0,1.0,1386_119_15_5,5.0,KG,1379203200.0,2013.0
2765.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-10-15,,0.0,Groundnuts (shelled) - Retail (KG),1387.0,Kuajok,9.0,15.0,1.0,1387_119_15_5,5.0,KG,1381795200.0,2013.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-11-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,9.7,15.0,1.0,1386_119_15_5,5.0,KG,1384473600.0,2013.0
2748.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2013-12-15,,0.0,Groundnuts (shelled) - Retail (KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_119_15_5,5.0,KG,1387065600.0,2013.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-01-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,10.0,15.0,1.0,1391_119_15_5,5.0,KG,1389744000.0,2014.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-02-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),7.0,15.0,1.0,1384_119_15_5,5.0,KG,1392422400.0,2014.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-03-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,6.0,15.0,1.0,1391_119_15_5,5.0,KG,1394841600.0,2014.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-04-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),6.0,15.0,1.0,1384_119_15_5,5.0,KG,1397520000.0,2014.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-05-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),6.0,15.0,1.0,1384_119_15_5,5.0,KG,1400112000.0,2014.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-06-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),6.0,15.0,1.0,1384_119_15_5,5.0,KG,1402790400.0,2014.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-07-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),8.0,15.0,1.0,1384_119_15_5,5.0,KG,1405382400.0,2014.0
2750.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-08-15,,0.0,Groundnuts (shelled) - Retail (KG),1786.0,Torit,9.5,15.0,1.0,1786_119_15_5,5.0,KG,1408060800.0,2014.0
2750.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-09-15,,0.0,Groundnuts (shelled) - Retail (KG),1786.0,Torit,9.0,15.0,1.0,1786_119_15_5,5.0,KG,1410739200.0,2014.0
2750.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-10-15,,0.0,Groundnuts (shelled) - Retail (KG),1786.0,Torit,9.0,15.0,1.0,1786_119_15_5,5.0,KG,1413331200.0,2014.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-11-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,8.6667,15.0,1.0,1391_119_15_5,5.0,KG,1416009600.0,2014.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2014-12-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,8.5,15.0,1.0,1391_119_15_5,5.0,KG,1418601600.0,2014.0
2750.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-01-15,,0.0,Groundnuts (shelled) - Retail (KG),1786.0,Torit,8.0,15.0,1.0,1786_119_15_5,5.0,KG,1421280000.0,2015.0
2750.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-02-15,,0.0,Groundnuts (shelled) - Retail (KG),1786.0,Torit,8.0,15.0,1.0,1786_119_15_5,5.0,KG,1423958400.0,2015.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-03-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,9.5,15.0,1.0,1391_119_15_5,5.0,KG,1426377600.0,2015.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-04-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),11.5,15.0,1.0,1384_119_15_5,5.0,KG,1429056000.0,2015.0
2748.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-05-15,,0.0,Groundnuts (shelled) - Retail (KG),1388.0,Konyo Konyo,19.0,15.0,1.0,1388_119_15_5,5.0,KG,1431648000.0,2015.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-06-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,23.0,15.0,1.0,1386_119_15_5,5.0,KG,1434326400.0,2015.0
2748.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-07-15,,0.0,Groundnuts (shelled) - Retail (KG),1388.0,Konyo Konyo,23.0,15.0,1.0,1388_119_15_5,5.0,KG,1436918400.0,2015.0
2765.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-08-15,,0.0,Groundnuts (shelled) - Retail (KG),1387.0,Kuajok,21.8,15.0,1.0,1387_119_15_5,5.0,KG,1439596800.0,2015.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-09-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,18.2,15.0,1.0,1391_119_15_5,5.0,KG,1442275200.0,2015.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-10-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,20.0,15.0,1.0,1391_119_15_5,5.0,KG,1444867200.0,2015.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-11-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,17.8,15.0,1.0,1391_119_15_5,5.0,KG,1447545600.0,2015.0
2765.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2015-12-15,,0.0,Groundnuts (shelled) - Retail (KG),1387.0,Kuajok,18.8,15.0,1.0,1387_119_15_5,5.0,KG,1450137600.0,2015.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-01-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),22.0,15.0,1.0,1384_119_15_5,5.0,KG,1452816000.0,2016.0
37021.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-02-15,,0.0,Groundnuts (shelled) - Retail (KG),1389.0,Malakal,30.0,15.0,1.0,1389_119_15_5,5.0,KG,1455494400.0,2016.0
2747.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-03-15,,0.0,Groundnuts (shelled) - Retail (KG),1385.0,Bentiu,35.0,15.0,1.0,1385_119_15_5,5.0,KG,1458000000.0,2016.0
37021.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-04-15,,0.0,Groundnuts (shelled) - Retail (KG),1389.0,Malakal,35.0,15.0,1.0,1389_119_15_5,5.0,KG,1460678400.0,2016.0
2765.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-05-15,,0.0,Groundnuts (shelled) - Retail (KG),1387.0,Kuajok,45.0,15.0,1.0,1387_119_15_5,5.0,KG,1463270400.0,2016.0
2748.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-06-15,,0.0,Groundnuts (shelled) - Retail (KG),1388.0,Konyo Konyo,52.0,15.0,1.0,1388_119_15_5,5.0,KG,1465948800.0,2016.0
2747.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-07-15,,0.0,Groundnuts (shelled) - Retail (KG),1385.0,Bentiu,100.0,15.0,1.0,1385_119_15_5,5.0,KG,1468540800.0,2016.0
2754.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-08-15,,0.0,Groundnuts (shelled) - Retail (KG),1384.0,Aweil (Town),100.0,15.0,1.0,1384_119_15_5,5.0,KG,1471219200.0,2016.0
